person_id,age_group,hours_of_sleep,exercise_per_week,income_satisfaction,social_interactions_per_week,stress_level,diet_quality_score,screen_time_hours,urban_rural,employment_status,relationship_status,religious_affiliation,political_alignment,sexual_orientation,music_listening_hours,favorite_tv_genre,pet_ownership,region,happiness_score,high_stress,depression_risk
1734,41–60,8.9,2,3.1,7,5.5,3.3,5.9,suburban,unemployed,divorced,christian,left,other,0.6,sports,no,south,6.8,no,medium
1735,26–40,5.4,2,2.8,6,8.0,4.8,2.8,rural,retired,widowed,other,left,bisexual,1.2,reality,yes,south,1.5,yes,high
1736,41–60,7.5,1,9.9,2,1.6,5.7,4.7,suburban,employed,divorced,other,left,homosexual,1.9,drama,no,west,4.9,no,medium
1737,60+,8.5,1,9.7,5,5.1,1.3,5.7,urban,retired,divorced,other,center,heterosexual,1.6,reality,yes,east,3.0,no,high
1738,26–40,7.7,4,4.8,3,5.7,3.8,0.8,urban,unemployed,widowed,none,center,bisexual,2.3,drama,no,south,3.8,no,high
1739,26–40,7.4,6,5.6,6,2.9,7.9,3.2,suburban,student,single,none,center,homosexual,2.2,reality,no,south,7.0,no,low
1740,41–60,7.6,0,8.4,5,5.9,6.4,1.6,urban,retired,married,christian,left,homosexual,3.1,reality,yes,west,3.0,no,high
1741,18–25,9.2,1,7.5,5,5.1,5.1,3.1,urban,unemployed,married,christian,other,heterosexual,4.5,news,no,east,5.0,no,medium
1742,18–25,8.0,5,1.9,6,7.6,5.1,4.7,urban,student,single,christian,center,homosexual,1.7,news,no,south,4.6,yes,medium
1743,41–60,5.1,0,4.4,6,4.2,4.3,1.4,urban,employed,divorced,christian,left,heterosexual,1.8,reality,no,east,6.1,no,medium
1744,41–60,6.9,0,3.3,4,9.5,4.1,4.0,urban,retired,married,hindu,other,heterosexual,2.5,drama,yes,west,2.8,yes,high
1745,26–40,7.1,6,9.9,4,4.7,4.6,1.4,urban,employed,divorced,christian,right,homosexual,1.1,reality,yes,south,8.9,no,low
1746,41–60,8.2,0,7.7,2,6.7,8.8,2.1,urban,retired,widowed,other,left,bisexual,0.3,drama,yes,north,7.5,no,low
1747,26–40,7.1,2,1.4,1,3.0,5.2,5.8,urban,unemployed,married,christian,right,bisexual,1.0,comedy,yes,north,5.5,no,medium
1748,26–40,7.0,2,9.1,8,7.2,7.0,5.0,suburban,employed,divorced,other,right,homosexual,2.0,sports,yes,east,4.8,yes,medium
1749,26–40,7.1,0,9.4,5,5.6,8.3,2.1,suburban,retired,divorced,other,center,homosexual,2.3,reality,yes,east,6.3,no,medium
1750,18–25,7.3,0,4.0,8,4.1,4.9,4.0,urban,unemployed,divorced,christian,left,other,4.4,comedy,no,south,2.7,no,high
1751,26–40,6.9,2,6.8,6,4.1,8.6,3.7,rural,retired,married,christian,center,other,0.0,reality,no,east,7.4,no,low
1752,60+,6.5,4,7.1,7,4.4,9.9,4.4,suburban,student,divorced,muslim,other,other,2.3,news,yes,south,9.0,no,low
1753,18–25,6.8,6,7.6,6,4.9,5.5,5.3,suburban,unemployed,married,other,center,bisexual,1.6,sports,no,east,5.2,no,medium
1754,18–25,7.4,6,7.2,10,3.2,4.6,7.8,rural,unemployed,married,christian,right,other,3.3,reality,yes,east,7.1,no,low
1755,26–40,7.7,5,6.0,2,3.5,8.3,3.5,rural,retired,married,christian,right,homosexual,0.5,news,yes,west,6.5,no,medium
1756,18–25,10.3,6,9.6,7,9.6,6.8,7.0,rural,unemployed,married,muslim,left,homosexual,2.9,news,yes,east,7.8,yes,low
1757,41–60,5.4,3,5.6,1,3.7,6.5,2.7,suburban,employed,single,hindu,other,heterosexual,1.3,comedy,no,north,8.2,no,low
1758,18–25,7.7,1,2.0,6,6.6,9.0,3.8,suburban,retired,widowed,other,right,bisexual,3.1,news,no,north,3.4,no,high
1759,26–40,8.8,0,1.7,3,4.1,6.8,3.3,urban,student,widowed,other,left,other,1.9,comedy,yes,west,5.9,no,medium
1760,26–40,6.1,2,1.2,4,8.3,6.8,3.3,rural,unemployed,married,muslim,left,heterosexual,3.0,drama,yes,west,4.8,yes,medium
1761,41–60,7.8,6,4.9,9,7.3,2.9,4.4,urban,student,divorced,hindu,center,bisexual,2.4,drama,yes,west,6.5,yes,medium
1762,26–40,6.6,0,3.5,3,4.0,7.2,5.2,suburban,employed,married,none,right,heterosexual,0.8,drama,no,west,4.2,no,medium
1763,26–40,6.4,0,9.1,4,7.4,9.2,4.5,suburban,unemployed,divorced,muslim,center,bisexual,-0.5,drama,yes,south,3.8,yes,high
1764,60+,6.1,0,8.8,4,7.8,6.2,5.2,urban,unemployed,single,christian,right,bisexual,3.8,reality,yes,east,6.0,yes,medium
1765,18–25,6.9,6,8.5,4,2.2,9.1,5.0,urban,retired,widowed,christian,right,heterosexual,1.6,comedy,yes,east,5.6,no,medium
1766,26–40,6.8,0,8.8,3,6.2,4.1,4.5,suburban,student,married,christian,other,other,3.5,drama,yes,north,4.2,no,medium
1767,60+,7.9,4,3.7,3,8.3,1.4,3.8,rural,retired,single,none,center,homosexual,1.9,news,yes,north,3.5,yes,high
1768,41–60,5.3,1,4.8,4,1.5,5.0,3.1,urban,student,married,christian,left,other,3.2,comedy,no,north,4.9,no,medium
1769,41–60,8.0,1,3.8,4,5.6,1.0,3.3,rural,retired,married,none,center,bisexual,0.8,reality,no,south,6.8,no,medium
1770,18–25,8.0,2,1.8,6,8.6,2.4,6.0,rural,student,single,muslim,other,homosexual,2.2,drama,yes,east,3.9,yes,high
1771,18–25,7.4,4,9.3,8,9.6,2.7,3.2,suburban,retired,divorced,none,right,homosexual,5.7,comedy,no,west,6.2,yes,medium
1772,18–25,9.7,4,6.5,8,6.9,5.8,4.9,urban,unemployed,divorced,christian,center,other,0.8,sports,no,south,8.3,no,low
1773,60+,8.5,1,2.2,6,4.0,9.5,6.3,rural,unemployed,divorced,other,center,other,2.7,drama,yes,north,8.2,no,low
1774,60+,6.4,2,2.9,7,6.4,1.2,4.8,suburban,student,married,christian,other,other,1.9,comedy,no,west,1.7,no,high
1775,26–40,5.6,4,5.1,3,1.2,3.1,4.4,suburban,retired,divorced,none,right,heterosexual,2.5,drama,yes,north,6.1,no,medium
1776,26–40,6.2,2,1.5,4,5.1,9.7,6.6,rural,student,divorced,none,right,homosexual,2.1,sports,yes,south,7.6,no,low
1777,18–25,6.3,1,3.4,2,7.5,8.9,4.3,suburban,retired,married,hindu,left,homosexual,-0.2,news,yes,north,6.5,yes,medium
1778,26–40,4.8,0,7.3,8,1.3,8.5,3.4,urban,student,single,hindu,right,bisexual,2.6,news,no,east,6.0,no,medium
1779,26–40,7.6,5,9.3,4,6.4,1.8,6.5,urban,employed,widowed,hindu,right,bisexual,2.4,sports,yes,west,5.5,no,medium
1780,41–60,5.4,5,9.4,6,6.3,6.8,3.4,suburban,unemployed,divorced,christian,right,bisexual,3.9,comedy,yes,east,4.1,no,medium
1781,41–60,7.3,5,5.7,5,2.7,2.8,4.1,urban,student,single,none,right,other,0.5,reality,no,east,2.6,no,high
1782,41–60,8.1,4,3.8,6,6.1,6.9,3.3,urban,employed,married,hindu,right,homosexual,2.3,drama,no,west,4.9,no,medium
1783,26–40,8.7,2,9.3,7,4.7,4.8,0.8,suburban,unemployed,married,other,left,other,0.6,reality,no,north,8.3,no,low
1784,41–60,6.7,0,8.1,3,5.3,6.7,1.6,suburban,employed,divorced,muslim,right,other,3.2,drama,yes,north,2.9,no,high
1785,41–60,6.1,1,6.3,5,3.9,4.9,2.4,rural,retired,divorced,muslim,center,bisexual,2.9,reality,no,south,5.4,no,medium
1786,26–40,8.6,6,8.5,0,8.3,9.2,4.1,urban,retired,single,hindu,center,bisexual,1.7,drama,yes,north,7.8,yes,low
1787,26–40,8.8,3,5.1,4,4.3,1.2,4.3,rural,retired,divorced,hindu,right,bisexual,0.4,news,yes,north,4.5,no,medium
1788,26–40,7.8,5,2.0,8,8.1,2.7,4.5,suburban,student,single,hindu,center,heterosexual,2.0,drama,no,east,4.3,yes,medium
1789,41–60,6.2,4,9.4,5,1.7,8.5,3.0,rural,employed,married,muslim,left,homosexual,2.6,drama,yes,north,6.7,no,medium
1790,60+,5.4,6,5.8,7,3.5,7.6,2.9,rural,employed,single,hindu,center,other,3.3,sports,yes,north,6.8,no,medium
1791,26–40,8.3,4,7.3,4,4.6,2.7,8.7,urban,retired,married,other,left,heterosexual,0.4,sports,yes,east,6.6,no,medium
1792,60+,6.9,2,4.5,2,4.6,2.1,3.0,suburban,student,divorced,other,left,heterosexual,0.8,drama,no,west,5.5,no,medium
1793,18–25,8.5,1,2.2,7,5.0,3.8,4.7,rural,retired,widowed,other,other,heterosexual,0.7,drama,no,south,3.6,no,high
1794,41–60,6.2,5,3.4,4,6.9,5.3,5.6,suburban,student,single,other,center,bisexual,1.7,comedy,yes,west,7.3,no,low
1795,41–60,8.3,1,1.4,8,6.2,1.4,4.7,suburban,unemployed,widowed,none,center,heterosexual,1.3,news,yes,west,4.1,no,medium
1796,26–40,8.7,4,1.8,5,5.7,8.6,3.6,urban,employed,single,hindu,right,homosexual,3.0,drama,no,west,3.2,no,high
1797,60+,6.7,4,2.8,5,8.5,5.7,2.3,urban,student,single,christian,right,heterosexual,2.7,drama,no,west,3.0,yes,high
1798,26–40,7.4,5,6.0,6,2.8,9.3,2.3,rural,retired,widowed,none,other,heterosexual,2.9,news,yes,west,7.2,no,low
1799,18–25,5.6,5,9.9,6,8.7,3.9,3.4,suburban,student,widowed,christian,right,other,3.5,comedy,yes,east,3.2,yes,high
1800,18–25,5.6,2,8.6,6,8.3,1.4,3.8,urban,student,divorced,christian,center,homosexual,0.2,sports,yes,north,1.3,yes,high
1801,26–40,7.4,2,1.8,2,2.8,8.8,3.9,urban,unemployed,widowed,none,left,bisexual,1.9,sports,no,north,6.5,no,medium
1802,60+,6.4,3,8.6,7,6.6,2.3,2.9,suburban,retired,widowed,hindu,other,other,2.1,news,no,south,6.2,no,medium
1803,18–25,7.3,0,5.8,9,3.0,4.0,3.3,rural,employed,divorced,none,left,other,1.0,drama,no,west,6.0,no,medium
1804,26–40,7.2,2,6.9,4,9.5,5.2,6.1,suburban,student,widowed,muslim,right,other,1.9,sports,yes,south,2.5,yes,high
1805,41–60,7.8,0,2.2,1,5.4,5.4,2.5,rural,retired,widowed,other,left,heterosexual,2.5,drama,no,east,7.5,no,low
1806,18–25,7.6,4,4.6,4,2.8,1.2,3.0,urban,employed,divorced,none,other,homosexual,1.4,reality,yes,east,7.1,no,low
1807,18–25,8.1,3,9.0,6,6.7,5.7,2.0,suburban,student,widowed,none,center,heterosexual,2.0,drama,yes,west,3.9,no,high
1808,26–40,7.3,3,4.8,3,7.4,1.7,8.3,urban,student,single,muslim,center,other,1.6,sports,no,south,2.7,yes,high
1809,26–40,7.4,6,2.1,7,6.4,3.9,1.1,urban,retired,single,other,other,heterosexual,2.7,drama,no,west,5.6,no,medium
1810,18–25,7.0,6,3.8,5,3.2,9.8,3.5,suburban,employed,widowed,christian,left,bisexual,3.1,drama,no,west,8.5,no,low
1811,18–25,8.3,6,3.0,6,7.6,3.5,6.7,urban,employed,widowed,muslim,other,homosexual,2.6,comedy,yes,east,7.3,yes,low
1812,18–25,9.2,3,7.2,9,9.4,8.3,6.1,urban,unemployed,widowed,hindu,center,other,3.8,comedy,yes,east,3.2,yes,high
1813,26–40,7.9,1,9.2,4,9.6,5.6,4.5,urban,unemployed,married,none,left,other,-1.1,drama,yes,north,3.9,yes,high
1814,41–60,7.6,5,7.6,4,7.1,2.8,4.7,urban,retired,widowed,none,right,heterosexual,1.5,news,yes,south,5.5,yes,medium
1815,41–60,6.7,6,8.6,5,8.6,7.5,2.4,suburban,employed,single,muslim,center,heterosexual,0.6,news,yes,east,6.1,yes,medium
1816,26–40,7.3,5,8.3,3,9.8,6.0,1.7,rural,student,widowed,none,other,other,3.9,news,no,south,4.1,yes,medium
1817,60+,6.5,4,1.1,11,1.4,5.8,3.0,urban,retired,married,other,center,other,0.5,news,no,south,7.3,no,low
1818,41–60,6.3,1,2.1,3,5.3,1.3,3.2,urban,unemployed,divorced,other,right,homosexual,3.7,sports,yes,west,4.9,no,medium
1819,60+,6.8,1,4.8,7,3.6,4.0,4.8,urban,retired,married,muslim,left,heterosexual,1.6,news,no,north,2.6,no,high
1820,26–40,9.1,3,2.0,8,5.3,7.6,3.9,rural,employed,married,muslim,other,bisexual,1.1,sports,yes,south,6.5,no,medium
1821,41–60,6.9,1,7.6,4,9.3,8.2,6.5,urban,retired,single,muslim,center,homosexual,2.4,news,no,south,1.0,yes,high
1822,41–60,8.9,4,1.6,5,9.9,8.3,4.4,suburban,unemployed,widowed,hindu,center,bisexual,4.3,drama,yes,south,3.3,yes,high
1823,26–40,5.8,4,4.7,5,9.1,1.3,1.6,urban,employed,single,none,other,homosexual,0.9,news,yes,south,1.3,yes,high
1824,18–25,7.2,6,4.5,9,2.8,2.5,1.8,urban,student,married,christian,left,other,2.3,drama,yes,west,5.0,no,medium
1825,41–60,7.9,1,5.9,1,8.2,9.9,3.4,urban,unemployed,married,christian,right,heterosexual,2.4,drama,no,south,5.8,yes,medium
1826,18–25,7.9,5,6.7,3,8.4,2.4,2.9,urban,unemployed,widowed,christian,other,homosexual,0.8,comedy,yes,north,4.0,yes,medium
1827,26–40,5.7,4,9.5,7,6.2,2.9,4.0,suburban,unemployed,divorced,muslim,center,other,1.2,reality,no,south,5.9,no,medium
1828,26–40,5.5,5,3.4,4,7.4,8.2,5.2,urban,retired,single,hindu,right,other,1.3,reality,yes,north,5.7,yes,medium
1829,41–60,7.7,0,7.0,1,9.1,4.5,4.9,suburban,unemployed,divorced,hindu,left,homosexual,2.1,drama,no,north,3.8,yes,high
1830,60+,6.3,1,1.3,5,9.9,2.0,2.4,urban,retired,married,christian,other,homosexual,0.3,reality,yes,south,4.1,yes,medium
1831,26–40,7.8,3,1.0,7,1.4,2.1,5.8,suburban,retired,divorced,christian,left,heterosexual,2.0,reality,yes,west,4.4,no,medium
1832,41–60,8.7,6,1.2,9,3.3,1.8,3.5,suburban,employed,single,hindu,right,other,0.6,news,yes,north,7.0,no,low
1833,26–40,6.2,3,5.0,7,9.4,2.6,4.1,urban,employed,married,muslim,left,other,1.8,reality,yes,east,3.5,yes,high
1834,41–60,6.4,4,6.0,5,4.0,5.5,2.6,rural,unemployed,married,muslim,right,heterosexual,0.6,reality,yes,north,5.8,no,medium
1835,26–40,4.6,4,1.1,6,2.0,1.1,4.6,urban,retired,divorced,christian,center,other,3.6,reality,yes,south,7.0,no,low
1836,41–60,8.0,3,4.6,6,3.8,2.1,4.5,rural,student,widowed,other,right,bisexual,2.3,comedy,yes,west,6.3,no,medium
1837,26–40,9.6,0,1.4,7,5.7,9.2,6.2,suburban,retired,widowed,muslim,other,other,1.0,reality,no,east,5.1,no,medium
1838,26–40,5.5,3,6.9,6,4.5,8.9,3.0,suburban,employed,single,other,right,bisexual,4.0,news,no,north,4.8,no,medium
1839,26–40,8.5,1,6.7,3,8.1,8.5,4.1,urban,employed,widowed,none,right,heterosexual,0.2,sports,yes,south,4.9,yes,medium
1840,41–60,8.6,3,8.1,8,6.5,7.4,4.6,urban,retired,married,muslim,center,heterosexual,2.0,comedy,no,east,7.6,no,low
1841,60+,7.9,2,5.9,2,4.9,7.0,4.5,suburban,retired,married,other,left,homosexual,2.5,news,yes,south,6.8,no,medium
1842,26–40,6.3,0,6.6,4,10.0,3.5,5.9,rural,retired,divorced,none,center,heterosexual,1.6,drama,no,south,3.0,yes,high
1843,26–40,6.7,6,3.5,10,9.0,4.0,2.8,rural,student,married,none,other,bisexual,1.8,news,yes,south,3.7,yes,high
1844,41–60,7.7,0,1.8,2,8.8,3.1,4.7,rural,retired,married,christian,right,heterosexual,1.2,sports,no,west,2.7,yes,high
1845,41–60,7.6,3,7.6,10,6.1,9.8,4.8,urban,unemployed,single,other,center,bisexual,1.0,comedy,no,east,2.9,no,high
1846,26–40,6.7,2,6.5,4,8.0,6.7,3.5,urban,unemployed,widowed,christian,other,heterosexual,3.0,sports,no,east,5.7,yes,medium
1847,18–25,7.6,1,9.4,3,4.0,9.7,4.4,suburban,employed,widowed,none,left,other,2.1,drama,yes,east,7.1,no,low
1848,26–40,6.6,3,9.9,4,4.0,3.4,4.3,rural,student,widowed,muslim,center,heterosexual,2.4,drama,no,west,9.3,no,low
1849,26–40,6.9,1,8.6,5,9.0,6.6,4.7,urban,student,single,muslim,right,homosexual,2.8,drama,yes,south,4.3,yes,medium
1850,26–40,6.8,2,9.9,3,6.4,7.8,3.5,urban,employed,widowed,muslim,center,bisexual,1.2,news,no,east,6.9,no,medium
1851,18–25,8.3,6,6.8,4,4.1,1.9,2.8,rural,unemployed,divorced,other,center,heterosexual,1.2,news,yes,north,7.0,no,low
1852,18–25,5.3,3,1.8,9,8.6,7.0,4.2,suburban,unemployed,widowed,hindu,right,other,1.1,reality,yes,north,4.3,yes,medium
1853,41–60,7.8,3,1.8,8,5.0,2.5,5.0,rural,student,married,christian,other,homosexual,2.1,drama,yes,south,5.9,no,medium
1854,60+,7.4,1,8.3,0,4.6,4.0,2.6,urban,retired,single,hindu,right,other,4.3,sports,yes,east,5.7,no,medium
1855,60+,4.3,3,3.1,2,1.2,7.4,5.3,suburban,retired,divorced,hindu,left,homosexual,2.0,drama,yes,south,6.3,no,medium
1856,41–60,8.0,2,1.5,9,7.1,5.0,4.3,urban,student,single,none,center,other,-1.7,comedy,yes,west,5.7,yes,medium
1857,41–60,8.2,3,5.3,5,5.8,9.3,3.8,suburban,student,divorced,christian,other,other,2.3,news,no,west,8.7,no,low
1858,26–40,6.5,6,3.8,7,3.8,3.2,3.9,urban,student,divorced,none,left,bisexual,2.4,drama,yes,south,6.4,no,medium
1859,26–40,7.6,6,6.3,5,2.3,2.4,2.3,suburban,student,married,hindu,right,other,3.2,reality,yes,west,8.5,no,low
1860,18–25,7.3,4,6.4,6,2.6,4.0,4.3,suburban,student,widowed,none,other,homosexual,3.5,drama,yes,east,8.2,no,low
1861,41–60,9.7,2,7.1,2,3.0,8.7,3.7,suburban,student,widowed,none,other,other,5.4,reality,yes,west,7.9,no,low
1862,60+,7.6,0,6.2,0,8.8,8.6,4.4,rural,student,divorced,other,right,bisexual,1.9,news,yes,south,5.8,yes,medium
1863,41–60,7.1,1,4.4,6,5.3,4.3,3.8,urban,student,divorced,christian,other,other,2.3,news,no,east,1.8,no,high
1864,26–40,8.3,5,1.2,3,7.3,8.3,3.2,suburban,retired,widowed,christian,left,bisexual,2.4,reality,no,south,5.8,yes,medium
1865,41–60,8.9,5,9.1,2,5.2,1.7,2.3,rural,employed,single,hindu,other,bisexual,1.6,comedy,yes,east,5.8,no,medium
1866,60+,9.5,2,3.9,3,5.3,1.1,1.4,rural,unemployed,divorced,muslim,left,homosexual,1.7,news,yes,south,5.3,no,medium
1867,18–25,6.3,5,5.6,3,8.4,8.8,3.4,suburban,employed,divorced,none,other,other,1.1,reality,no,north,6.8,yes,medium
1868,41–60,7.5,0,6.0,7,7.9,8.9,0.3,rural,employed,single,christian,center,homosexual,1.5,news,no,north,3.7,yes,high
1869,26–40,6.3,0,3.8,7,3.1,2.3,1.9,urban,student,single,muslim,other,bisexual,1.8,drama,yes,west,2.4,no,high
1870,41–60,9.8,2,3.8,8,6.6,3.7,5.3,suburban,student,widowed,christian,left,homosexual,2.6,sports,no,south,5.3,no,medium
1871,18–25,7.1,0,3.3,5,7.1,8.7,2.7,rural,student,widowed,hindu,center,homosexual,2.5,comedy,yes,south,3.0,yes,high
1872,18–25,8.1,0,3.2,8,4.6,1.8,5.0,rural,employed,single,none,right,bisexual,0.7,sports,yes,north,3.6,no,high
1873,41–60,6.8,5,1.3,3,1.6,8.8,4.8,suburban,retired,single,other,right,bisexual,0.4,comedy,yes,north,5.8,no,medium
1874,18–25,7.6,4,9.6,4,4.3,6.2,2.8,urban,student,married,hindu,other,homosexual,1.4,drama,yes,north,8.6,no,low
1875,18–25,4.8,3,6.4,5,4.2,6.9,5.4,urban,student,married,hindu,center,other,3.9,reality,yes,south,5.7,no,medium
1876,26–40,8.2,5,2.0,2,7.2,6.4,6.0,rural,unemployed,widowed,hindu,other,bisexual,2.5,reality,yes,west,5.3,yes,medium
1877,41–60,8.6,5,6.3,4,8.3,6.2,1.8,rural,retired,divorced,muslim,other,bisexual,2.2,reality,no,north,4.5,yes,medium
1878,26–40,6.3,4,3.1,4,4.6,2.7,5.3,urban,student,single,hindu,center,other,2.9,drama,yes,south,4.4,no,medium
1879,41–60,4.8,3,3.8,7,6.8,3.1,3.0,rural,retired,widowed,other,right,heterosexual,0.5,sports,yes,east,6.2,no,medium
1880,41–60,8.8,0,8.2,5,6.8,6.2,1.7,urban,unemployed,married,none,center,bisexual,2.9,news,yes,south,2.6,no,high
1881,26–40,8.6,3,9.0,5,6.8,4.6,4.4,urban,employed,divorced,christian,left,heterosexual,1.3,reality,yes,south,4.9,no,medium
1882,26–40,7.9,6,7.3,9,6.0,5.9,4.8,suburban,unemployed,married,muslim,center,other,0.1,news,no,west,6.8,no,medium
1883,18–25,6.8,6,9.4,4,6.7,3.3,3.9,urban,retired,married,hindu,right,other,1.8,sports,yes,south,3.9,no,high
1884,26–40,6.7,4,9.1,2,8.8,5.2,6.7,rural,student,married,christian,center,other,3.3,news,yes,north,3.2,yes,high
1885,26–40,8.6,1,6.0,11,9.3,2.3,5.1,urban,student,divorced,hindu,left,other,2.2,news,yes,south,2.0,yes,high
1886,18–25,6.6,1,9.2,6,1.8,1.3,3.9,urban,unemployed,married,none,center,homosexual,1.9,news,yes,west,5.1,no,medium
1887,26–40,7.2,3,5.9,7,1.1,9.6,4.3,suburban,unemployed,widowed,other,other,homosexual,1.1,drama,yes,east,8.4,no,low
1888,26–40,7.0,6,1.9,4,5.7,7.5,8.5,suburban,retired,divorced,other,center,heterosexual,1.8,sports,no,south,8.1,no,low
1889,41–60,7.4,1,8.5,7,4.7,5.5,4.7,urban,retired,single,muslim,center,other,4.6,news,yes,east,4.6,no,medium
1890,26–40,6.9,2,2.2,1,5.1,6.0,6.1,suburban,retired,single,christian,right,heterosexual,2.9,reality,no,south,6.0,no,medium
1891,60+,7.0,1,3.8,3,5.1,5.6,5.4,urban,student,single,christian,other,heterosexual,2.0,reality,no,east,6.5,no,medium
1892,18–25,9.1,3,4.4,5,9.1,9.1,2.3,urban,unemployed,single,other,other,other,0.9,sports,no,east,6.2,yes,medium
1893,18–25,7.6,0,8.3,2,6.7,8.0,2.4,urban,retired,married,none,other,heterosexual,-0.4,drama,yes,north,5.0,no,medium
1894,26–40,7.5,4,1.8,5,5.0,3.9,4.0,suburban,unemployed,married,muslim,center,heterosexual,0.5,news,no,east,4.7,no,medium
1895,18–25,8.0,1,5.0,5,5.1,3.0,3.8,suburban,student,single,hindu,left,heterosexual,1.6,drama,yes,west,3.6,no,high
1896,41–60,5.7,3,4.9,5,8.6,1.6,4.4,urban,employed,divorced,muslim,right,heterosexual,0.8,sports,no,south,5.4,yes,medium
1897,26–40,8.2,6,6.2,5,3.0,2.3,5.9,suburban,retired,married,other,center,homosexual,0.2,comedy,no,east,6.3,no,medium
1898,26–40,7.4,4,4.2,3,1.1,5.4,5.2,suburban,employed,married,hindu,right,heterosexual,1.8,reality,yes,east,7.0,no,low
1899,26–40,6.3,2,6.2,7,5.3,2.8,1.8,suburban,student,divorced,muslim,center,other,0.3,news,yes,east,8.3,no,low
1900,26–40,6.9,0,9.9,5,9.6,3.8,3.0,urban,unemployed,divorced,none,other,heterosexual,2.5,news,no,west,2.5,yes,high
1901,26–40,7.6,5,1.6,5,8.3,2.2,6.5,rural,employed,widowed,christian,right,other,3.0,sports,yes,north,4.1,yes,medium
1902,18–25,7.1,4,8.9,4,4.7,9.3,4.9,suburban,unemployed,divorced,hindu,other,other,4.0,sports,no,south,7.0,no,low
1903,18–25,8.3,5,3.8,2,2.6,1.3,1.7,urban,retired,single,muslim,center,homosexual,0.7,drama,yes,east,4.1,no,medium
1904,26–40,6.1,6,5.2,9,6.1,4.2,3.7,urban,retired,single,none,left,homosexual,1.2,reality,no,south,4.8,no,medium
1905,18–25,5.6,4,7.7,6,8.9,3.3,1.2,suburban,student,divorced,muslim,right,heterosexual,0.7,drama,yes,south,2.8,yes,high
1906,41–60,6.1,3,9.2,6,7.5,1.1,5.6,suburban,retired,widowed,hindu,other,heterosexual,3.1,sports,no,east,2.5,yes,high
1907,26–40,6.5,2,1.1,4,5.9,9.4,4.8,suburban,unemployed,widowed,none,center,bisexual,0.9,reality,no,north,7.6,no,low
1908,18–25,7.2,6,7.0,4,7.6,3.8,3.7,suburban,retired,single,christian,other,heterosexual,1.4,sports,no,north,4.1,yes,medium
1909,18–25,6.6,1,1.6,7,9.7,5.5,3.9,suburban,employed,single,none,center,bisexual,2.0,drama,yes,south,2.4,yes,high
1910,26–40,5.6,2,5.7,3,6.0,6.2,4.8,urban,unemployed,divorced,muslim,other,bisexual,0.8,drama,yes,north,4.5,no,medium
1911,18–25,5.4,0,7.7,2,6.0,6.5,5.9,urban,retired,married,muslim,other,homosexual,3.5,drama,no,north,2.9,no,high
1912,18–25,5.5,5,2.5,4,5.3,5.1,4.7,suburban,employed,widowed,muslim,center,other,0.5,comedy,no,east,5.0,no,medium
1913,26–40,6.7,1,7.9,6,6.1,6.3,5.1,urban,unemployed,single,muslim,other,bisexual,2.2,drama,no,north,4.1,no,medium
1914,26–40,6.0,5,3.8,3,6.7,7.8,4.6,rural,employed,divorced,muslim,right,heterosexual,0.8,news,yes,east,5.3,no,medium
1915,41–60,6.5,2,6.5,4,2.8,9.6,6.1,suburban,unemployed,divorced,other,right,bisexual,1.4,drama,no,north,4.6,no,medium
1916,41–60,8.6,0,6.9,8,6.1,6.9,6.7,rural,employed,divorced,none,center,homosexual,2.0,sports,no,west,6.2,no,medium
1917,18–25,5.6,4,6.8,3,1.1,5.2,3.0,suburban,employed,widowed,none,center,bisexual,0.9,drama,no,west,7.1,no,low
1918,18–25,7.4,4,1.2,7,9.4,5.0,3.7,rural,retired,married,none,other,bisexual,-2.2,sports,yes,east,4.0,yes,medium
1919,26–40,5.6,5,2.4,5,1.3,7.4,4.1,suburban,student,divorced,none,center,bisexual,3.3,sports,yes,west,7.5,no,low
1920,41–60,5.4,5,8.7,5,9.6,6.6,3.0,rural,retired,divorced,hindu,other,bisexual,-0.3,reality,yes,south,3.8,yes,high
1921,60+,7.4,4,9.5,10,9.7,4.8,3.5,suburban,unemployed,married,muslim,right,bisexual,1.4,comedy,no,south,4.3,yes,medium
1922,18–25,7.8,6,6.1,7,5.7,4.0,3.9,urban,employed,divorced,other,left,bisexual,2.0,sports,no,east,3.3,no,high
1923,26–40,7.9,5,6.4,4,4.0,9.9,4.0,urban,unemployed,single,hindu,left,bisexual,2.0,sports,no,north,8.3,no,low
1924,41–60,8.3,4,7.8,4,2.7,7.9,3.4,urban,retired,widowed,none,center,homosexual,2.1,news,no,east,5.8,no,medium
1925,41–60,6.8,6,4.7,5,2.5,2.9,3.2,suburban,unemployed,married,none,right,heterosexual,1.7,drama,yes,north,6.3,no,medium
